FY,County_Name,avg_mort_rate,80pctami,affordable_monthly_pymnt_80pctami,max_home_price_80pctAMI,total_sales_80pctami,total_sales_all,starter_homes_pct
2017,Manassas city,0.0399,60050,"1,401","304,535",390,719,0.54
2017,Manassas Park city,0.0399,60050,"1,401","304,535",180,252,0.71
2017,Martinsville city,0.0399,34150,797,"173,187",103,119,0.87
2017,Mathews County,0.0399,46750,"1,091","237,086",105,194,0.54
2017,Mecklenburg County,0.0399,34150,797,"173,187",119,193,0.62
2017,Middlesex County,0.0399,42800,999,"217,054",104,236,0.44
2017,Montgomery County,0.0399,43850,"1,023","222,379",592,"1,089",0.54
2017,Nelson County,0.0399,49050,"1,145","248,750",148,279,0.53
2017,New Kent County,0.0399,49550,"1,156","251,286",211,472,0.45
2017,Newport News city,0.0399,46750,"1,091","237,086","1,690","2,123",0.80
2017,Norfolk city,0.0399,46750,"1,091","237,086","2,046","3,083",0.66
2017,Northampton County,0.0399,34150,797,"173,187",63,173,0.36
2017,Northumberland County,0.0399,39200,915,"198,797",110,262,0.42
2017,Norton city,0.0399,34150,797,"173,187",0,0,0.00
2017,Nottoway County,0.0399,35650,832,"180,794",71,101,0.70
2017,Orange County,0.0399,47000,"1,097","238,354",409,780,0.52
2017,Page County,0.0399,34150,797,"173,187",142,236,0.60
2017,Patrick County,0.0399,34150,797,"173,187",104,140,0.74
2017,Petersburg city,0.0399,49550,"1,156","251,286",324,329,0.98
2017,Pittsylvania County,0.0399,34150,797,"173,187",219,273,0.80
2017,Poquoson city,0.0399,46750,"1,091","237,086",46,181,0.25
2017,Portsmouth city,0.0399,46750,"1,091","237,086","1,417","1,617",0.88
2017,Powhatan County,0.0399,49550,"1,156","251,286",186,453,0.41
2017,Prince Edward County,0.0399,34150,797,"173,187",101,180,0.56
2017,Prince George County,0.0399,49550,"1,156","251,286",255,355,0.72
2017,Prince William County,0.0399,60050,"1,401","304,535","2,668","7,740",0.34
2017,Pulaski County,0.0399,36750,858,"186,373",269,380,0.71
2017,Radford city,0.0399,43850,"1,023","222,379",128,146,0.88
2017,Rappahannock County,0.0399,47900,"1,118","242,918",24,86,0.28
2017,Richmond city,0.0399,49550,"1,156","251,286","1,766","3,121",0.57
2017,Richmond County,0.0399,43400,"1,013","220,097",56,72,0.78
2017,Roanoke city,0.0399,42250,986,"214,265","1,132","1,358",0.83
2017,Roanoke County,0.0399,42250,986,"214,265",864,"1,515",0.57
2017,Rockbridge County,0.0399,38300,894,"194,233",112,236,0.47
2017,Rockingham County,0.0399,40200,938,"203,869",407,848,0.48
2017,Russell County,0.0399,34150,797,"173,187",73,86,0.85
2017,Salem city,0.0399,42250,986,"214,265",242,340,0.71
2017,Scott County,0.0399,34700,810,"175,976",8,11,0.73
2017,Shenandoah County,0.0399,37200,868,"188,655",345,654,0.53
2017,Smyth County,0.0399,34150,797,"173,187",161,188,0.86
2017,Southampton County,0.0399,36400,849,"184,598",99,148,0.67
2017,Spotsylvania County,0.0399,60050,"1,401","304,535","1,468","2,297",0.64
2017,Stafford County,0.0399,60050,"1,401","304,535","1,065","2,539",0.42
2017,Staunton city,0.0399,41200,961,"208,940",283,401,0.71
2017,Suffolk city,0.0399,46750,"1,091","237,086",725,"1,724",0.42
2017,Surry County,0.0399,41850,977,"212,236",31,47,0.66
2017,Sussex County,0.0399,49550,"1,156","251,286",74,79,0.94
2017,Tazewell County,0.0399,34150,797,"173,187",125,151,0.83
2017,Virginia Beach city,0.0399,46750,"1,091","237,086","3,150","7,336",0.43
2017,Warren County,0.0399,47300,"1,104","239,875",440,737,0.60
2017,Washington County,0.0399,34700,810,"175,976",222,381,0.58
2017,Waynesboro city,0.0399,41200,961,"208,940",270,371,0.73
2017,Westmoreland County,0.0399,38200,891,"193,726",239,400,0.60
2017,Williamsburg city,0.0399,46750,"1,091","237,086",102,216,0.47
2017,Winchester city,0.0399,44950,"1,049","227,958",166,343,0.48
2017,Wise County,0.0399,34150,797,"173,187",13,14,0.93
2017,Wythe County,0.0399,34150,797,"173,187",202,269,0.75
2017,York County,0.0399,46750,"1,091","237,086",341,"1,017",0.34
2018,Accomack County,0.0454,35800,835,"170,060",285,506,0.56
2018,Albemarle County,0.0454,54600,"1,274","259,365",455,"1,904",0.24
2018,Alexandria city,0.0454,62000,"1,447","294,517",743,"2,839",0.26
2018,Alleghany County,0.0454,36600,854,"173,860",117,133,0.88
2018,Amelia County,0.0454,53250,"1,243","252,952",97,145,0.67
2018,Amherst County,0.0454,40750,951,"193,574",220,313,0.70
2018,Appomattox County,0.0454,40750,951,"193,574",120,174,0.69
2018,Arlington County,0.0454,62000,"1,447","294,517",459,"3,103",0.15
2018,Augusta County,0.0454,41200,961,"195,711",356,869,0.41
2018,Bath County,0.0454,38600,901,"183,360",21,43,0.49
2018,Bedford city,0.0454,40750,951,"193,574",46,61,0.75
2018,Bedford County,0.0454,40750,951,"193,574",466,"1,319",0.35
2018,Bland County,0.0454,40000,933,"190,011",19,28,0.68
2018,Botetourt County,0.0454,43000,"1,003","204,262",213,506,0.42
2018,Bristol city,0.0454,35100,819,"166,735",65,76,0.86
2018,Brunswick County,0.0454,35800,835,"170,060",22,26,0.85
2018,Buchanan County,0.0454,35800,835,"170,060",28,32,0.88
2018,Buckingham County,0.0454,35800,835,"170,060",103,153,0.67
2018,Buena Vista city,0.0454,36400,849,"172,910",71,74,0.96
2018,Campbell County,0.0454,40750,951,"193,574",368,576,0.64
2018,Caroline County,0.0454,53250,"1,243","252,952",441,561,0.79
2018,Carroll County,0.0454,35800,835,"170,060",261,337,0.77
2018,Charles City County,0.0454,53250,"1,243","252,952",28,35,0.80
2018,Charlotte County,0.0454,35800,835,"170,060",59,78,0.76
2018,Charlottesville city,0.0454,54600,"1,274","259,365",160,610,0.26
2018,Chesapeake city,0.0454,48000,"1,120","228,013","1,525","4,567",0.33
2018,Chesterfield County,0.0454,53250,"1,243","252,952","3,020","6,378",0.47
2018,Clarke County,0.0454,62000,"1,447","294,517",72,215,0.33
2018,Colonial Heights city,0.0454,53250,"1,243","252,952",249,272,0.92
2018,Covington city,0.0454,36600,854,"173,860",33,40,0.83
2018,Craig County,0.0454,43000,"1,003","204,262",47,62,0.76
2018,Culpeper County,0.0454,52600,"1,227","249,864",221,688,0.32
2018,Cumberland County,0.0454,40800,952,"193,811",83,117,0.71
2018,Danville city,0.0454,35800,835,"170,060",378,481,0.79
2018,Dickenson County,0.0454,35800,835,"170,060",3,3,1.00
2018,Dinwiddie County,0.0454,53250,"1,243","252,952",241,273,0.88
2018,Emporia city,0.0454,35800,835,"170,060",3,3,1.00
2018,Essex County,0.0454,36050,841,"171,247",90,169,0.53
2018,Fairfax city,0.0454,62000,"1,447","294,517",53,408,0.13
2018,Fairfax County,0.0454,62000,"1,447","294,517","2,190","15,857",0.14
2018,Falls Church city,0.0454,62000,"1,447","294,517",14,201,0.07
2018,Fauquier County,0.0454,62000,"1,447","294,517",236,"1,033",0.23
2018,Floyd County,0.0454,38300,894,"181,935",79,143,0.55
2018,Fluvanna County,0.0454,54600,"1,274","259,365",352,507,0.69
2018,Franklin city,0.0454,37850,883,"179,798",66,96,0.69
2018,Franklin County,0.0454,38300,894,"181,935",155,693,0.22
2018,Frederick County,0.0454,45550,"1,063","216,375",446,"1,454",0.31
2018,Fredericksburg city,0.0454,62000,"1,447","294,517",129,310,0.42
2018,Galax city,0.0454,35800,835,"170,060",76,108,0.70
2018,Giles County,0.0454,36600,854,"173,860",107,149,0.72
